Date Administered,AgeGroupVacc,7-day_avg_group_cases_per_100k,Administered_Dose1_pct_agegroup,Series_Complete_Pop_pct_agegroup
2020-12-22T00:00:00,16 - 17 Years,48.5943864,0,0
2020-12-22T00:00:00,18 - 24 Years,63.82459458,0.001,0
2020-12-22T00:00:00,25 - 39 Years,62.95561256,0.004,0
2020-12-22T00:00:00,40 - 49 Years,62.62037416,0.004,0
2020-12-22T00:00:00,50 - 64 Years,56.15875938,0.003,0
2020-12-22T00:00:00,65 - 74 Years,39.95766538,0.001,0
2020-12-22T00:00:00,75+ Years,53.06802062,0,0
2020-12-21T00:00:00,<12 Years,20.014014,0,0
2020-12-21T00:00:00,12 - 15 Years,34.30667501,0,0
2020-12-21T00:00:00,16 - 17 Years,45.99662205,0,0
2020-12-21T00:00:00,18 - 24 Years,59.33927299,0.001,0
2020-12-21T00:00:00,25 - 39 Years,58.83356286,0.003,0
2020-12-21T00:00:00,40 - 49 Years,58.25628996,0.003,0
2020-12-21T00:00:00,50 - 64 Years,51.89931336,0.003,0
2020-12-21T00:00:00,65 - 74 Years,36.79231964,0.001,0
2020-12-21T00:00:00,75+ Years,49.16156818,0,0
2020-12-20T00:00:00,<12 Years,20.31535909,0,0
2020-12-20T00:00:00,12 - 15 Years,35.11050412,0,0
2020-12-20T00:00:00,16 - 17 Years,46.88206692,0,0
2020-12-20T00:00:00,18 - 24 Years,60.23558093,0.001,0
2020-12-20T00:00:00,25 - 39 Years,59.59452093,0.002,0
2020-12-20T00:00:00,40 - 49 Years,59.08148701,0.003,0
2020-12-20T00:00:00,50 - 64 Years,52.38582828,0.002,0
2020-12-20T00:00:00,65 - 74 Years,37.06970623,0.001,0
2020-12-20T00:00:00,75+ Years,49.63480138,0,0
2020-12-19T00:00:00,<12 Years,20.43524268,0,0
2020-12-19T00:00:00,12 - 15 Years,35.45304979,0,0
2020-12-19T00:00:00,16 - 17 Years,47.3506292,0,0
2020-12-19T00:00:00,18 - 24 Years,60.58682397,0,0
2020-12-19T00:00:00,25 - 39 Years,59.92655617,0.001,0
2020-12-19T00:00:00,40 - 49 Years,59.52721389,0.001,0
2020-12-19T00:00:00,50 - 64 Years,52.51841097,0.001,0
2020-12-19T00:00:00,65 - 74 Years,36.89411288,0,0
2020-12-19T00:00:00,75+ Years,49.50019283,0,0
2020-12-18T00:00:00,<12 Years,20.59231099,0,0
2020-12-18T00:00:00,12 - 15 Years,35.65977312,0,0
2020-12-18T00:00:00,16 - 17 Years,47.69688293,0,0
2020-12-18T00:00:00,18 - 24 Years,61.17868976,0,0
2020-12-18T00:00:00,25 - 39 Years,60.25669165,0,0
2020-12-18T00:00:00,40 - 49 Years,59.97010625,0,0
2020-12-18T00:00:00,50 - 64 Years,52.79856001,0,0
2020-12-18T00:00:00,65 - 74 Years,37.04722689,0,0
2020-12-18T00:00:00,75+ Years,49.71332304,0,0
2020-12-17T00:00:00,<12 Years,20.84665458,0,0
2020-12-17T00:00:00,12 - 15 Years,36.0774909,0,0
2020-12-17T00:00:00,16 - 17 Years,48.08103509,0,0
2020-12-17T00:00:00,18 - 24 Years,61.84382967,0,0
2020-12-17T00:00:00,25 - 39 Years,60.73986309,0,0
2020-12-17T00:00:00,40 - 49 Years,60.46933453,0,0
2020-12-17T00:00:00,50 - 64 Years,53.11957359,0,0
2020-12-17T00:00:00,65 - 74 Years,37.28007893,0,0
2020-12-17T00:00:00,75+ Years,50.10452915,0,0
2020-12-16T00:00:00,<12 Years,21.08582679,0,0
2020-12-16T00:00:00,12 - 15 Years,36.6446987,0,0
2020-12-16T00:00:00,16 - 17 Years,48.55648798,0,0
2020-12-16T00:00:00,18 - 24 Years,62.45365944,0,0
2020-12-16T00:00:00,25 - 39 Years,61.0788641,0,0
2020-12-16T00:00:00,40 - 49 Years,60.70672483,0,0
2020-12-16T00:00:00,50 - 64 Years,53.32548541,0,0
2020-12-16T00:00:00,65 - 74 Years,37.60539317,0,0
2020-12-16T00:00:00,75+ Years,50.6366536,0,0
2020-12-15T00:00:00,<12 Years,21.27978237,,
2020-12-15T00:00:00,12 - 15 Years,37.18457118,,
2020-12-15T00:00:00,16 - 17 Years,49.36613602,,
2020-12-15T00:00:00,18 - 24 Years,63.47760617,,
2020-12-15T00:00:00,25 - 39 Years,61.95802925,,
2020-12-15T00:00:00,40 - 49 Years,61.22508606,,
2020-12-15T00:00:00,50 - 64 Years,53.73503879,,
2020-12-15T00:00:00,65 - 74 Years,37.95615572,,
2020-12-15T00:00:00,75+ Years,51.4253756,,
2020-12-14T00:00:00,<12 Years,21.41007768,,
2020-12-14T00:00:00,12 - 15 Years,37.0060374,,
2020-12-14T00:00:00,16 - 17 Years,49.9656201,,
2020-12-14T00:00:00,18 - 24 Years,64.00801625,,
2020-12-14T00:00:00,25 - 39 Years,62.28119896,,
2020-12-14T00:00:00,40 - 49 Years,61.39019633,,
2020-12-14T00:00:00,50 - 64 Years,53.71892001,,
2020-12-14T00:00:00,65 - 74 Years,37.92816258,,
2020-12-14T00:00:00,75+ Years,51.50389725,,
